product_id,seller,processor,gen,ram,storage_size,storage_type,screen_size,refurbished_status,brand,model_family,laptop_model,price,price_before_discount,discount_pct,scraped_at
1474084,Charlie Chan,Core I5,,8.0,500.0,Hdd,13.0,Renewed,Apple,Macbook,Pro,18699.0,35000.0,47.0,2026-01-26 20:26:31
9213775,Products Zone,Core I7,8.0,16.0,512.0,Ssd,14.0,,Dell,Latitude,,36540.00000000001,63000.0,42.0,2026-01-26 20:26:33
326689040,Hamez  Technologies,Core I7,,8.0,256.0,Ssd,13.3,,Apple,Macbook,Pro,24999.0,30000.0,17.0,2026-01-26 20:27:05
325671892,Novetech Supplies,Core I5-8365U,8.0,8.0,256.0,Ssd,14.0,Refurbished,Dell,Latitude,,25500.0,,,2026-01-26 20:28:06
315922306,Laptop Clinic,Core M7-6Y,,16.0,,,,Refurbished,Asus,,,28000.0,,,2026-01-26 20:29:07
322828726,Tech Shopit,Pentium ,,4.0,128.0,Ssd,11.6,Refurbished,Dell,Latitude,,16500.0,18000.0,8.0,2026-01-26 20:29:09
325673435,Lawre Digital Solutions,Core I5-8300U,8.0,8.0,512.0,Ssd,14.0,,Hp,Elitebook,840,29924.0,38000.0,21.0,2026-01-26 20:29:10
326574462,Ndaru Telecom Solutions,Core I5-7300U,,8.0,256.0,Ssd,14.0,Ex Uk,Hp,Elitebook,840,22000.0,25000.0,12.0,2026-01-26 20:31:12
325554955,Trudy Comps,Core I7-7600U,,16.0,512.0,Ssd,13.3,Refurbished,,Latitude,,35000.0,48000.0,27.0,2026-01-26 20:31:43
317068065,Jultech Technologies,Core I7,8.0,8.0,256.0,Ssd,13.0,Refurbished,Dell,Latitude,,28000.0,40000.0,30.0,2026-01-26 20:31:48
325580176,Tehillah Distributors,,10.0,16.0,,,,Refurbished,Hp,Elitebook,840,30500.0,34000.0,10.0,2026-01-26 20:31:50
326016279,Abutech Computer Solutions,Core I5,,8.0,500.0,Ssd,12.5,Refurbished,Lenovo,Thinkpad,X250,15999.0,25000.0,36.0,2026-01-26 20:33:51
312858822,Novetech Supplies,Core I5,11.0,8.0,256.0,Ssd,14.0,Refurbished,Hp,Probook,440,40000.0,,,2026-01-26 20:34:53
161839684,Products Zone,,,8.0,256.0,Ssd,12.5,Refurbished,Dell,Latitude,,15999.0,28000.0,43.0,2026-01-26 20:34:54
326111830,Geeworld Technologies,Core I5,,16.0,256.0,Ssd,,Refurbished,Lenovo,Thinkpad,T490-,32999.0,45999.0,28.0,2026-01-26 20:34:55
326257306,Geeworld Technologies,Core I7,8.0,16.0,512.0,Ssd,,Refurbished,Hp,Elitebook,1040,48999.0,75999.0,36.0,2026-01-26 20:34:56
323407179,Jultech General Supplies,Core I7-8350U,,8.0,256.0,Ssd,14.0,Refurbished,Dell,Latitude,,29300.0,42500.0,31.0,2026-01-26 20:35:27
325696376,Suitech,Core I5,7.0,8.0,,,13.3,Refurbished,Hp,Elitebook,830,25650.0,56200.0,54.0,2026-01-26 20:35:28
326265688,Erick Enterprise,Core I7,7.0,16.0,512.0,Ssd,,Refurbished,Hp,,,30090.0,32000.0,6.0,2026-01-26 20:35:29
325562478,Erick Enterprise,Core I5,6.0,16.0,512.0,Ssd,12.5,Refurbished,Dell,Latitude,,22400.0,28000.0,20.0,2026-01-26 20:35:30
324809745,Wain Collection,Ryzen 5,,16.0,512.0,Ssd,14.0,Refurbished,Hp,Elitebook,745,35900.0,56000.0,36.0,2026-01-26 20:35:31
325320375,Novetech Supplies,Core I5-1135G,11.0,16.0,512.0,Ssd,14.0,Refurbished,Hp,Elitebook,840,45000.0,,,2026-01-26 20:36:32
9555617,Cray Computer Technologies,,,8.0,256.0,Ssd,13.0,Refurbished,Apple,Macbook,Pro,21000.0,28000.0,25.0,2026-01-26 20:36:33
326163198,Laptops World Ltd,Core I5,10.0,8.0,256.0,Ssd,11.6,Refurbished,Hp,Probook,X360,25000.0,,,2026-01-26 20:37:34
325812878,Sharom Gtx,,,16.0,512.0,Ssd,15.6,Refurbished,Dell,,,50000.0,85000.0,41.0,2026-01-26 20:37:35
317819983,Covo Technologies,Core I5,,8.0,,,,Refurbished,Hp,Elitebook,8460P,15000.0,23000.0,35.0,2026-01-26 20:38:06
316465085,Badar Computers,Core I5,,8.0,256.0,Ssd,,Refurbished,Lenovo,Thinkpad,X270,16500.0,22000.0,25.0,2026-01-26 20:38:07
9541185,Erick Enterprise,Core I5,,8.0,256.0,Ssd,12.6,Refurbished,Hp,Elitebook,820,22080.0,32000.0,31.0,2026-01-26 20:38:09
10016863,Megacomps Ict Hub,Core I5,11.0,8.0,256.0,Ssd,,Refurbished,Asus,Vivobook,,35100.0,45000.0,22.0,2026-01-26 20:38:10
9397007,Jultech Technologies,Core I5,10.0,16.0,512.0,Ssd,13.3,Refurbished,Hp,Elitebook,830,38400.0,60000.0,36.0,2026-01-26 20:38:43
326524873,Nova Africa Entreprise,Core I7,11.0,16.0,512.0,Ssd,13.3,Refurbished,Hp,Elitebook,830,40000.0,45000.0,11.0,2026-01-26 20:38:44
325840940,Anova Technologies,Core I7-8Th,8.0,16.0,512.0,Ssd,,Refurbished,Lenovo,,,39990.0,55000.0,27.0,2026-01-26 20:38:45
325973666,Twendy,Core I7,8.0,16.0,512.0,Ssd,14.0,Refurbished,Lenovo,Thinkpad,T490S,38400.0,45000.0,15.0,2026-01-26 20:38:46
325400437,Yaleo Services,Core I3,10.0,8.0,128.0,Ssd,,,Hp,Probook,Laptop,17999.0,,,2026-01-26 20:39:47
316121582,Delta System,Core I5,8.0,8.0,256.0,Ssd,13.3,,Hp,Elitebook,X360,37999.0,50000.0,24.0,2026-01-26 20:39:48
325816273,Ricktech Computers,Core I5,6.0,8.0,500.0,Hdd,14.0,Refurbished,Hp,Probook,640,18267.0,23000.0,21.0,2026-01-26 20:39:49
72956927,Dansie Enterprise,Core I5,,8.0,,,11.6,Refurbished,,,,20999.0,28500.0,26.0,2026-01-26 20:39:51
169371811,Ubuntu Technologies Kenya,Core I5,8.0,16.0,512.0,Ssd,14.0,Refurb,Dell,Latitude,,48500.0,,,2026-01-26 20:40:52
325665312,Golf Tech Computers,Core I5-8365U,,8.0,500.0,Hdd,15.6,Refurbished,Hp,Probook,650,27000.0,,,2026-01-26 20:41:53
317462264,Jultech General Supplies,Core I7,8.0,8.0,256.0,Ssd,,Refurbished,Dell,Latitude,,27300.0,42000.0,35.0,2026-01-26 20:42:24
325341403,Novetech Supplies,Ryzen 3,,16.0,128.0,Ssd,14.0,Refurbished,Lenovo,Thinkpad,L14,24000.0,,,2026-01-26 20:43:25
325443714,Bundo Tech,Core I7,8.0,16.0,512.0,Ssd,14.0,,Lenovo,Thinkpad,T480S,37000.0,40000.0,8.0,2026-01-26 20:43:27
325606658,Techbiz,Ryzen 5,,16.0,512.0,Ssd,14.0,Refurbished,Hp,Elitebook,745,32600.0,45000.0,28.0,2026-01-26 20:43:28
326657213,Hameda Technologies Shop,Core I5,6.0,8.0,256.0,Ssd,12.5,Refurbished,Dell,Latitude,,16899.0,19899.0,15.0,2026-01-26 20:43:30
325602037,Laptop Clinic,Celeron N,,8.0,256.0,Ssd,14.0,,Lenovo,Ideapad,,32500.0,,,2026-01-26 20:44:31
325807457,Digitech Computers,Core I7,8.0,16.0,512.0,Ssd,14.0,,Dell,Latitude,,38400.0,45000.0,15.0,2026-01-26 20:44:33
325271865,Novetech Supplies,Core I5-8250U,,16.0,256.0,Ssd,12.5,Refurbished,,,,26000.0,,,2026-01-26 20:45:34
325723011,Techbiz,Core I5,6.0,8.0,500.0,Hdd,12.5,,Hp,Elitebook,820,18800.0,21000.0,10.0,2026-01-26 20:45:35
312651467,Laptop Clinic,Core I5,3.0,8.0,512.0,Ssd,13.0,Refurbished,Lenovo,,,35000.0,,,2026-01-26 20:46:36
325473744,Theroberts Ke Enterprise,Core I5,,4.0,256.0,Ssd,14.0,Refurbished,Dell,Latitude,,16999.0,21999.0,23.0,2026-01-26 20:47:07
288280522,Wasini Technologies,Core I5-8Th,8.0,16.0,256.0,Ssd,,Refurbished,Lenovo,Thinkpad,T480,28999.0,37000.0,22.0,2026-01-26 20:47:11
100088077,Betty Tech Computers,Core I5,,8.0,500.0,Hdd,,Refurbished,,Elitebook,840,19998.0,29999.0,33.0,2026-01-26 20:47:12
9957740,Techno City,Core I5,,,500.0,Hdd,14.0,,Hp,Elitebook,840,20000.0,40000.0,50.0,2026-01-26 20:48:43
326459106,Unicom Computers,Core I5,,8.0,256.0,Ssd,13.0,Renewed,Apple,Macbook,Pro,46000.0,55000.0,16.0,2026-01-26 20:50:44
325495314,Wasini Technologies,Core I5,8.0,8.0,256.0,Ssd,13.3,Refurb,Dell,Latitude,,19999.0,25000.0,20.0,2026-01-26 20:50:45
1022551,Kentouch Kenya,Core I7,8.0,16.0,256.0,Ssd,14.0,Refurbished,Hp,Elitebook,840,34800.0,59500.0,42.0,2026-01-26 20:50:46
321598699,Twendy,Core I7-8250U,,8.0,256.0,Ssd,14.0,Refurb,Hp,Elitebook,840,33500.0,50000.0,33.0,2026-01-26 20:50:47
1702429,Anova Technologies,Core I5,6.0,8.0,256.0,Ssd,14.0,Refurbished,Lenovo,Thinkpad,T460S,20020.0,26000.0,23.0,2026-01-26 20:50:48
313049152,Laptop Garage _Ke,Core I5,8.0,16.0,,,,Refurbished,Lenovo,Thinkpad,X390,35000.0,,,2026-01-26 20:52:19
323026557,Kentouch Kenya,Core I5,,16.0,,,,Refurbished,Apple,Macbook,Pro,26900.0,45000.0,40.0,2026-01-26 20:52:20
161857051,Wain Collection,Core I7,6.0,8.0,256.0,Ssd,14.0,Refurbished,Hp,Elitebook,840,24900.0,38000.0,34.0,2026-01-26 20:52:21
311413779,Jultech General Supplies,Core I5-8Gb,6.0,8.0,256.0,Ssd,13.0,Refurbished,Dell,Latitude,,22000.0,30000.0,27.0,2026-01-26 20:52:52
326357812,Symtech Enterprises,,6.0,8.0,256.0,Ssd,15.0,,Hp,,,28000.0,,,2026-01-26 20:53:53
252099522,Lantel  System,Core I5,,8.0,256.0,Ssd,13.0,Refurbished,Dell,Latitude,,16999.0,30000.0,43.0,2026-01-26 20:53:54
326322153,Wain Collection,Celeron 2,,8.0,128.0,Ssd,11.6,Refurbished,Dell,,,15300.0,20000.0,24.0,2026-01-26 20:53:55
325705081,Techbiz,Core I7,7.0,16.0,512.0,Ssd,,Refurbished,Dell,,,44999.0,48000.0,6.0,2026-01-26 20:53:56
9550309,Digitech Computers,Core I5-1235U,12.0,16.0,512.0,Ssd,14.0,Refurbished,Dell,Latitude,,45100.0,55000.0,18.0,2026-01-26 20:53:57
325471387,Jakababa Enterprises,Core I7,6.0,8.0,256.0,Ssd,14.0,Refurbished,Hp,Elitebook,840,28999.0,,,2026-01-26 20:54:57
321943029,Tech Shopit,Core I3,,8.0,128.0,Ssd,,Refurbished,Hp,Probook,11,17700.0,25000.0,29.0,2026-01-26 20:55:00
319415876,Twendy,Core I7,8.0,8.0,,,14.0,Refurbished,Hp,Elitebook,840,31699.0,56699.0,44.0,2026-01-26 20:55:01
8497820,Jultech General Supplies,Core I5,,8.0,,,13.3,Refurbished,Hp,Elitebook,830,25600.0,40000.0,36.0,2026-01-26 20:55:32
45568316,Techbiz,Core I5,7.0,8.0,256.0,Ssd,,Refurbished,Hp,Elitebook,840,40000.0,,,2026-01-26 20:56:33
325414231,Ricktech Computers,Core I5,8.0,8.0,256.0,Ssd,,Refurbished,Lenovo,,,25499.0,40000.0,36.0,2026-01-26 20:56:34
309679828,Simple Tech,Core I7,8.0,16.0,512.0,Ssd,13.3,Refurbished,Hp,Elitebook,830,40000.0,,,2026-01-26 20:59:35
316241614,Bundo Tech,Core I7-8565U,8.0,2.0,512.0,Ssd,14.0,,Hp,Elitebook,840,48000.0,50000.0,4.0,2026-01-26 20:59:37
324929538,Hameda Technologies Shop,Core I5,,8.0,256.0,Ssd,14.0,Refurbished,Hp,Elitebook,840,16999.0,21999.0,23.0,2026-01-26 20:59:38
1291373,Lian Collections,Core I7,6.0,8.0,256.0,Ssd,12.5,Refurbished,Dell,Latitude,,23999.0,50000.0,52.0,2026-01-26 21:00:09
326442739,Twendy,,4.0,8.0,256.0,Ssd,14.0,Refurbished,Lenovo,Thinkpad,X1,22400.0,30000.0,25.0,2026-01-26 21:00:10
312674644,Jultech General Supplies,Core I7,8.0,16.0,512.0,Ssd,14.0,Refurbished,Hp,Elitebook,840,34950.0,45500.0,23.0,2026-01-26 21:00:41
325550538,Lawre Digital Solutions,Core I5-8300U,8.0,8.0,256.0,Ssd,14.0,,Hp,Elitebook,840,27074.0,40000.0,32.0,2026-01-26 21:00:42
65751207,Techbiz,,,8.0,256.0,Ssd,14.0,Refurbished,Lenovo,Thinkpad,X1,33000.0,45000.0,27.0,2026-01-26 21:00:43
325308622,Tehillah Distributors,Ryzen 5,,8.0,256.0,Ssd,,Refurbished,Hp,Probook,X360,33500.0,37000.0,9.0,2026-01-26 21:00:44
323400892,Jultech Technologies,Core I7-8350U,,8.0,256.0,Ssd,14.0,Refurbished,Dell,Latitude,,27999.0,40000.0,30.0,2026-01-26 21:00:46
315922698,Laptop Clinic,Ryzen 5,,16.0,128.0,Ssd,14.0,,Hp,,,27000.0,,,2026-01-26 21:01:47
325424267,Lola Tech,Core I5-16Gb,8.0,16.0,512.0,Ssd,13.0,Refurbished,Dell,Latitude,,25650.0,35000.0,27.0,2026-01-26 21:01:49
314792600,Twendy,Core I5,,8.0,256.0,Ssd,12.5,,Lenovo,Thinkpad,X260,16000.0,24000.0,33.0,2026-01-26 21:01:49
10061848,Tech Dg,Core I5,,8.0,256.0,Ssd,11.6,Refurbished,Hp,,,28000.0,70000.0,60.0,2026-01-26 21:01:50
9207132,Digitech Computers,Core I5,7.0,8.0,256.0,Ssd,14.0,Refurbished,Lenovo,,,23789.22,60998.0,61.0,2026-01-26 21:01:52
9388662,Erick Enterprise,Core I5,6.0,8.0,,,14.0,Refurbished,Hp,Elitebook,840,19739.58,46999.0,58.0,2026-01-26 21:01:53
312692862,Theroberts Ke Enterprise,Core I5,,8.0,256.0,Ssd,13.0,Refurbished,Apple,Macbook,Pro,24299.0,32000.0,24.0,2026-01-26 21:02:24
326181977,Erick Enterprise,Core I5-8Gb,5.0,8.0,500.0,Hdd,,Refurbished,Hp,Probook,430,15999.0,21000.0,24.0,2026-01-26 21:02:26
214907586,Erick Enterprise,Core I5,,8.0,500.0,Hdd,12.5,Refurbished,Lenovo,Thinkpad,X250,15299.0,20000.0,24.0,2026-01-26 21:02:28
326599144,Big&Small T-Accessories,Core I7,10.0,8.0,256.0,Ssd,14.0,Ex Uk,Lenovo,Thinkpad,E14,27500.0,60000.0,54.0,2026-01-26 21:04:28
324809810,Hameda Technologies Shop,Core I5,,8.0,256.0,Ssd,12.6,Refurbished,Hp,Elitebook,820,18499.0,22999.0,20.0,2026-01-26 21:04:29
312651485,Laptop Clinic,Core I5,8.0,8.0,256.0,Ssd,13.3,Refurbished,Dell,,,48000.0,,,2026-01-26 21:05:30
325432195,Novetech Supplies,Core I7-10610U,,16.0,512.0,Ssd,14.0,Refurbished,Hp,Elitebook,840,45000.0,,,2026-01-26 21:06:31
325382093,Nova Africa Entreprise,Core I7-8650U,8.0,16.0,512.0,Ssd,13.3,Refurbished,Lenovo,Thinkpad,X380,37000.0,,,2026-01-26 21:07:32
326409544,Laptops World Ltd,Core I5,6.0,8.0,256.0,Ssd,12.5,,Hp,Elitebook,820,19000.0,25000.0,24.0,2026-01-26 21:07:33
9590452,Tech Laptops,Core I5,6.0,8.0,256.0,Ssd,,Refurbished,Hp,Elitebook,820,19000.0,25000.0,24.0,2026-01-26 21:07:34
176732702,Kentouch Kenya,Core I5,,4.0,128.0,Ssd,11.0,Refurbished,Apple,Macbook,Air,36900.0,50000.0,26.0,2026-01-26 21:07:35
325223324,Disktech,Core I5,4.0,8.0,256.0,Ssd,,Refurbished,Hp,Elitebook,840,18000.0,20000.0,10.0,2026-01-26 21:07:35
306267570,Digitech Computers,Core I7,6.0,16.0,,,14.0,Refurbished,Hp,Elitebook,840,24899.0,46999.0,47.0,2026-01-26 21:07:36
159037964,Kentouch Kenya,Core I5,8.0,8.0,256.0,Ssd,13.3,Refurbished,Hp,Elitebook,830,29800.0,55500.0,46.0,2026-01-26 21:07:37
325287170,Novetech Supplies,Core I5,11.0,8.0,256.0,Ssd,13.3,Refurbished,Hp,Probook,430,38000.0,,,2026-01-26 21:08:38
325286665,Novetech Supplies,Core I5-8265U,8.0,16.0,256.0,Ssd,14.0,Refurbished,Hp,Probook,640,27500.0,,,2026-01-26 21:09:40
319347406,Lawre Digital Solutions,Ryzen 5,,16.0,256.0,Ssd,14.0,Refurbished,Hp,Elitebook,745,31349.0,40000.0,22.0,2026-01-26 21:09:41
183474602,Westside Computer Hub,Core I5,,8.0,500.0,Hdd,14.0,Refurbished,Hp,Elitebook,,19700.0,22000.0,10.0,2026-01-26 21:09:42
154599407,Bosy Technologies,Core I7,,16.0,512.0,Ssd,,Refurbished,Hp,,,39060.0,60000.0,35.0,2026-01-26 21:09:43
325278866,Dreamcom Technology,Core I7,8.0,,,,,Refurbished,Lenovo,,,27000.0,41000.0,34.0,2026-01-26 21:09:44
325268169,Disktech,Core I7,6.0,8.0,256.0,Ssd,14.0,Refurbished,Lenovo,Thinkpad,T460S,22000.0,23000.0,4.0,2026-01-26 21:09:45
326506813,Products Zone,,,8.0,256.0,Ssd,,Refurbished,Hp,Probook,11G4,23400.0,27000.0,13.0,2026-01-26 21:09:46
325555353,Techbiz,Core I7-16Gb,8.0,16.0,,,14.0,Refurbished,Hp,Elitebook,840,39000.0,50000.0,22.0,2026-01-26 21:09:47
326583008,Laptop Hub Limited,Core M5,,8.0,256.0,Ssd,12.3,Refurbished,Hp,Elitebook,X2,25000.0,35000.0,29.0,2026-01-26 21:11:48
325385801,Nova Africa Entreprise,Core I5-6300U,,8.0,256.0,Ssd,14.0,Refurbished,Lenovo,Thinkpad,T460S,22000.0,,,2026-01-26 21:12:49
1964979,Lian Collections,Core I5,6.0,8.0,256.0,Ssd,12.5,Refurbished,Hp,Elitebook,820,24000.0,38000.0,37.0,2026-01-26 21:13:20
325268400,Novetech Supplies,Core I7-1145G,,16.0,256.0,Ssd,14.0,Refurbished,Dell,Latitude,,43000.0,,,2026-01-26 21:14:21
326163133,Laptops World Ltd,,8.0,,,,,,Hp,Elitebook,1013,38000.0,40000.0,5.0,2026-01-26 21:14:22
161835856,Wain Collection,Core I7,,8.0,500.0,Hdd,14.0,Refurbished,Hp,Elitebook,840,24999.0,49998.0,50.0,2026-01-26 21:14:23
325768928,Hamnduenterprise,Core I5,,8.0,500.0,Hdd,14.0,Refurbished,Hp,Elitebook,840,19958.0,29999.0,33.0,2026-01-26 21:14:24
253456021,Alloys Hub,Core I5,,8.0,256.0,Ssd,12.5,Refurbished,Lenovo,Thinkpad,X250,16499.0,26000.0,37.0,2026-01-26 21:14:26
326325077,Erick Enterprise,Core I7,7.0,16.0,512.0,Ssd,,Refurbished,Hp,Elitebook,840,29100.0,35000.0,17.0,2026-01-26 21:14:28
313494728,Phonelegit Kenya,Core I5,,16.0,256.0,Ssd,,Refurbished,Hp,,,20499.0,26000.0,21.0,2026-01-26 21:14:29
318215766,Lantel  System,,7.0,8.0,,,11.6,Refurbished,Lenovo,Thinkpad,Yoga,20999.0,30000.0,30.0,2026-01-26 21:14:30
249535374,Alloys Hub,Core I5,,8.0,500.0,Hdd,14.0,Refurbished,Hp,Elitebook,840,17000.0,26000.0,35.0,2026-01-26 21:14:31
325390081,Yaleo Services,Core I5,11.0,16.0,256.0,Ssd,13.0,Refurbished,Lenovo,Thinkpad,X13,28999.0,,,2026-01-26 21:15:32
325699128,Golf Tech Computers,Core I5,6.0,8.0,,,14.0,,Hp,Elitebook,840,22899.0,23000.0,1.0,2026-01-26 21:15:33
326333575,Unicom Computers,Core I7,8.0,8.0,512.0,Ssd,13.3,Refurbished,Lenovo,Thinkpad,X380,35000.0,45000.0,22.0,2026-01-26 21:17:34
191269146,Anova Technologies,Core I5,4.0,8.0,,,,Refurbished,Hp,Probook,640,15499.0,25000.0,38.0,2026-01-26 21:17:35
325565597,Lawre Digital Solutions,Core I5-8300U,8.0,16.0,256.0,Ssd,14.0,,Hp,Elitebook,840,28499.0,40000.0,29.0,2026-01-26 21:17:35
267768600,Lantel  System,Core I5,8.0,8.0,256.0,Ssd,13.3,Refurbished,Hp,Elitebook,830,28499.0,45000.0,37.0,2026-01-26 21:17:36
326464571,Linus Tech Ventures,,,8.0,,,,,,,,25000.0,,,2026-01-26 21:20:37
321036383,Washington Investment Computers,Core I7,,16.0,128.0,Ssd,,Refurbished,Asus,,,35000.0,70000.0,50.0,2026-01-26 21:21:08
288464280,Charliehub254,Core I5-8350U,,8.0,256.0,Ssd,12.5,Refurbished,Lenovo,Thinkpad,X280,17999.0,30000.0,40.0,2026-01-26 21:21:09
325617780,Tehillah Distributors,,,,,,,Refurbished,Hp,,,43500.0,47000.0,7.0,2026-01-26 21:21:10
325849219,Avelora Innovations Ltd,Core I5,8.0,16.0,256.0,Ssd,14.0,Refurbished,Lenovo,Thinkpad,T480S,24699.0,35000.0,29.0,2026-01-26 21:21:11
8312371,Digitech Computers,Core I5,,8.0,256.0,Ssd,12.5,Refurbished,Dell,Latitude,,16790.0,23000.0,27.0,2026-01-26 21:21:12
605067,Techbiz,Core I7,7.0,8.0,256.0,Ssd,,Refurbished,Hp,Elitebook,840,29000.0,55000.0,47.0,2026-01-26 21:21:16
325632947,Lawre Digital Solutions,Core I5-8300U,8.0,16.0,512.0,Ssd,14.0,,Hp,Elitebook,840,31824.0,40000.0,20.0,2026-01-26 21:21:18
314817377,Jultech Technologies,Core I5,8.0,16.0,,,14.0,Refurbished,Hp,Elitebook,840,32000.0,38000.0,16.0,2026-01-26 21:21:19
288274862,Wasini Technologies,Core I5,6.0,8.0,256.0,Ssd,14.0,,Lenovo,Thinkpad,T470S,20999.0,28000.0,25.0,2026-01-26 21:21:20
326248125,Tolmo Technology,Core I5,10.0,16.0,256.0,Ssd,,Refurbished,Hp,Elitebook,830,35060.0,55000.0,36.0,2026-01-26 21:21:21
10018417,Megacomps Ict Hub,Core I7,,12.0,128.0,Ssd,14.0,Refurbished,Asus,,,26880.0,42000.0,36.0,2026-01-26 21:21:22
153975064,Bosy Technologies,,8.0,16.0,512.0,Ssd,,Refurb,Lenovo,,,37179.0,39100.0,5.0,2026-01-26 21:21:22
326596270,Hamnduenterprise,Core I7,8.0,16.0,512.0,Ssd,13.3,Refurbished,Dell,Latitude,,38999.0,44999.0,13.0,2026-01-26 21:21:24
255399312,Lantel  System,Core I5,6.0,8.0,,,14.0,Refurbished,Hp,Elitebook,840,25999.0,40000.0,35.0,2026-01-26 21:21:26
325747667,Five Star Seller,Ryzen 5,,16.0,256.0,Ssd,14.0,Refurbished,Hp,Elitebook,745,31800.0,40000.0,21.0,2026-01-26 21:21:27
325663059,Techbiz,Core I5-8Th,8.0,16.0,256.0,Ssd,,Refurbished,Lenovo,Thinkpad,X390,25500.0,45000.0,43.0,2026-01-26 21:21:28
325859943,Digitech Computers,Core I5,,8.0,256.0,Ssd,13.0,Refurbished,Apple,Macbook,Pro,29450.0,40250.0,27.0,2026-01-26 21:21:30
312753517,Phonelegit Kenya,Core I5,,8.0,500.0,Hdd,14.0,Refurbished,Hp,Elitebook,840,19499.0,25000.0,22.0,2026-01-26 21:21:31
319125840,Erick Enterprise,Core I5,,8.0,256.0,Ssd,12.5,Refurbished,Lenovo,Thinkpad,X250,15400.0,26000.0,41.0,2026-01-26 21:21:32
325494979,Wasini Technologies,Core I5,8.0,8.0,256.0,Ssd,,Refurbished,Lenovo,Thinkpad,Yoga,27999.0,32000.0,13.0,2026-01-26 21:21:33
315535131,Megacomps Ict Hub,Core I5,,8.0,256.0,Ssd,13.0,,Apple,Macbook,Pro,35000.0,70000.0,50.0,2026-01-26 21:21:33
323377504,Lola Tech,Core I5,8.0,8.0,256.0,Ssd,,Refurbished,Dell,Latitude,,26599.0,35000.0,24.0,2026-01-26 21:21:34
313638633,Phonelegit Kenya,Core I5,8.0,8.0,512.0,Ssd,14.0,Refurbished,Lenovo,Thinkpad,T480S,33999.0,39000.0,13.0,2026-01-26 21:21:35
326318695,Laptops World Ltd,Core I5,,8.0,256.0,Ssd,12.5,Refurbished,Lenovo,Thinkpad,X270,16500.0,20000.0,18.0,2026-01-26 21:21:37
326126653,Sharom Gtx,Core I5,11.0,8.0,256.0,Ssd,,Refurbished,Asus,Vivobook,,35000.0,54000.0,35.0,2026-01-26 21:21:37
326550899,Techbiz,Core I7,,8.0,500.0,Ssd,14.0,Refurbished,Dell,Latitude,,16999.0,19000.0,11.0,2026-01-26 21:21:38
326349164,Unicom Computers,Ryzen 5,,8.0,256.0,Ssd,,Refurbished,Hp,Elitebook,745,32000.0,40000.0,20.0,2026-01-26 21:23:39
325343376,Novetech Supplies,Core I5-8265U,,16.0,256.0,Ssd,13.3,Refurbished,Lenovo,Thinkpad,X390,26000.0,,,2026-01-26 21:24:41
325186279,Muchkimtech,,,,,,,,Hp,Elitebook,X360,35000.0,38000.0,8.0,2026-01-26 21:25:12
325466374,Charlie Chan,Core I5,10.0,8.0,256.0,Ssd,,Refurbished,Hp,Probook,X360,20999.0,30000.0,30.0,2026-01-26 21:25:13
325696381,Suitech,Core I5,8.0,8.0,256.0,Ssd,12.5,Refurbished,Lenovo,Thinkpad,X280,19475.0,32400.0,40.0,2026-01-26 21:25:14
167831981,Lian Collections,Core I5,7.0,8.0,256.0,Ssd,12.5,Refurbished,Hp,Elitebook,820,26500.0,40000.0,34.0,2026-01-26 21:25:45
9187481,Kentouch Kenya,Ryzen 5,,16.0,256.0,Ssd,14.0,Refurbished,Hp,Elitebook,745,33150.0,39000.0,15.0,2026-01-26 21:25:46
319350358,Delta System,Ryzen 5,,16.0,256.0,Ssd,14.0,Refurbished,Hp,Elitebook,745,31824.0,40000.0,20.0,2026-01-26 21:25:48
326254326,Tolmo Technology,Core I5,,8.0,256.0,Ssd,13.3,Refurbished,Apple,Macbook,Pro,30000.0,48000.0,38.0,2026-01-26 21:25:49
9527554,Digitech Computers,Core I5,8.0,16.0,,,14.0,Refurbished,Hp,Elitebook,840,30340.000000000004,37000.0,18.0,2026-01-26 21:25:50
274804319,Charlie Chan,Core I7,8.0,16.0,,,,Refurbished,Hp,Elitebook,840,38000.0,80000.0,53.0,2026-01-26 21:25:51
325315231,Badar Computers,Core I7,8.0,16.0,512.0,Ssd,,Refurbished,Hp,Elitebook,1030,47599.0,55000.0,13.0,2026-01-26 21:25:53
326185760,Geeworld Technologies,Core I5,8.0,8.0,256.0,Ssd,14.0,,Lenovo,Thinkpad,Yoga,28999.0,45999.0,37.0,2026-01-26 21:25:54
9529591,Ricktech Computers,Core I7,8.0,16.0,512.0,Ssd,13.3,Refurb,Hp,Elitebook,X360,46149.29,64999.0,29.0,2026-01-26 21:25:56
319083756,Britech Gadgetske,Core I3-1215U,,8.0,512.0,Ssd,14.0,,Lenovo,Ideapad,,45000.0,60000.0,25.0,2026-01-26 21:25:57
79907682,Ubuntu Technologies Kenya,Core I7,,4.0,500.0,Hdd,,,Lenovo,Thinkpad,Refurnished,29999.0,37000.0,19.0,2026-01-26 21:25:58
325674174,Lantel  System,Core I5,8.0,8.0,256.0,Ssd,13.3,Refurbished,Dell,Latitude,,30499.0,40000.0,24.0,2026-01-26 21:26:00
325422469,Smartcomputers,Celeron 4Gb,,4.0,128.0,Ssd,14.0,,Lenovo,Ideapad,,29999.0,40000.0,25.0,2026-01-26 21:26:02
